Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	7848ba81-a5d5-4e14-bbd4-0e4443f9d316
Plate Name	251126_Scratch_48h_#2
Measurement	Measurement 1
Evaluation	Evaluation2

[Data]
Row	Column	Plane	Timepoint	Open Area - Wound Area [µm²] - Sum per Well	Number of Analyzed Fields	Global Image Binning	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
4	9	1	24	490239.138696	8	4	0	165596.8572374	Off	37	Off	5					
4	10	1	24	590484.092552	8	4	0	165596.82546599998	Off	37	Off	5					
4	11	1	24	754863.002991	8	4	0	165596.450518	Off	37	Off	5					
5	2	1	24	1300289.67357	8	4	0	165600.2307354	Off	37	Off	5					
5	3	1	24	1506008.71851	8	4	0	165599.9184872	Off	37	Off	5					
5	4	1	24	770597.704767	8	4	0	165599.66845569998	Off	37	Off	5					
5	5	1	24	936234.818135	8	4	0	165598.9805019	Off	37	Off	5					
5	6	1	24	2155116.75596	8	4	0	165597.7939784	Off	37	Off	5					
5	7	1	24	2564836.63934	8	4	0	165597.4659641	Off	37	Off	5					
5	8	1	24	1269168.49703	8	4	0	165597.2934917	Off	37	Off	5					
5	9	1	24	1280208.58286	8	4	0	165596.82549279998	Off	37	Off	5					
5	10	1	24	1252950.86315	8	4	0	165596.7784751	Off	37	Off	5					
5	11	1	24	461399.350604	8	4	0	165596.32547399998	Off	37	Off	5					
6	2	1	24	1446960.59586	8	4	0	165600.3374856	Off	37	Off	5					
6	3	1	24	1319135.48988	8	4	0	165599.7779963	Off	37	Off	5					
6	4	1	24	1546325.66749	8	4	0	165599.7309726	Off	37	Off	5					
6	5	1	24	528347.783899	8	4	0	165599.0124759	Off	37	Off	5					
6	6	1	24	1818465.7896	8	4	0	165597.7469928	Off	37	Off	5					
6	7	1	24	2166325.93968	8	4	0	165597.43523119998	Off	37	Off	5					
6	8	1	24	506512.66086	8	4	0	165597.24723779998	Off	37	Off	5					
6	9	1	24	1222617.85472	8	4	0	165596.8724623	Off	37	Off	5					
6	10	1	24	576437.503589	8	4	0	165596.79373439998	Off	37	Off	5					
6	11	1	24	577271.528765	8	4	0	165596.2322312	Off	37	Off	5					
7	2	1	24	2575926.88133	8	4	0	165600.462994	Off	37	Off	5					
7	3	1	24	2155499.37576	8	4	0	165599.6972265	Off	37	Off	5					
7	4	1	24	1074372.02922	8	4	0	165599.7154901	Off	37	Off	5					
7	5	1	24	1042393.89897	8	4	0	165598.9969905	Off	37	Off	5					
7	6	1	24	2083436.44787	8	4	0	165599.01222849998	Off	37	Off	5					
7	7	1	24	2543047.37335	8	4	0	165597.3257349	Off	37	Off	5					
7	8	1	24	2018520.0553	8	4	0	165597.2784913	Off	37	Off	5					
7	9	1	24	1206146.57401	8	4	0	165596.93473799998	Off	37	Off	5					
7	10	1	24	1266799.69356	8	4	0	165596.8409553	Off	37	Off	5					
7	11	1	24	963301.944469	8	4	0	165596.26298569998	Off	37	Off	5					
2	2	1	25	977344.234332	8	4	0	172800.0876182	Off	37	Off	5					
2	3	1	25	831118.985287	8	4	0	172800.1062984	Off	37	Off	5					
2	4	1	25	1258978.19973	8	4	0	172799.8713331	Off	37	Off	5					
2	5	1	25	120.374767685	8	4	0	172799.82433509998	Off	37	Off	5					
2	6	1	25	643059.205371	8	4	0	172797.55933289998	Off	37	Off	5					
2	7	1	25	1477610.30457	8	4	0	172797.4785801	Off	37	Off	5					
2	8	1	25	453328.509038	8	4	0	172797.7000869	Off	37	Off	5					
2	9	1	25	680891.275215	8	4	0	172797.5593339	Off	37	Off	5					
2	10	1	25	1120246.27997	8	4	0	172797.091329	Off	37	Off	5					
2	11	1	25	1670070.92867	8	4	0	172796.9660898	Off	37	Off	5					
3	2	1	25	933324.328216	8	4	0	172800.0408343	Off	37	Off	5					
3	3	1	25	399948.031701	8	4	0	172799.9470731	Off	37	Off	5					
3	4	1	25	465635.396	8	4	0	172799.9155603	Off	37	Off	5					
3	5	1	25	438.508082283	8	4	0	172799.7933543	Off	37	Off	5					
3	6	1	25	463114.691044	8	4	0	172797.54357749998	Off	37	Off	5					
3	7	1	25	1541853.17166	8	4	0	172797.5290598	Off	37	Off	5					
3	8	1	25	714061.688877	8	4	0	172797.8095933	Off	37	Off	5					
3	9	1	25	533445.082097	8	4	0	172797.5753273	Off	37	Off	5					
3	10	1	25	481719.757816	8	4	0	172797.2158207	Off	37	Off	5					
3	11	1	25	1085386.32046	8	4	0	172796.9658342	Off	37	Off	5					
4	2	1	25	512545.729574	8	4	0	172800.1550924	Off	37	Off	5					
4	3	1	25	926440.037931	8	4	0	172799.9208356	Off	37	Off	5					
4	4	1	25	899513.348826	8	4	0	172800.0250771	Off	37	Off	5					
4	5	1	25	0	8	4	0	172799.4810755	Off	37	Off	5					
4	6	1	25	616159.743892	8	4	0	172797.57508399998	Off	37	Off	5					
4	7	1	25	635677.652653	8	4	0	172797.528333	Off	37	Off	5					
4	8	1	25	668356.536013	8	4	0	172797.8095643	Off	37	Off	5					
4	9	1	25	426963.568849	8	4	0	172797.04408649998	Off	37	Off	5					
4	10	1	25	486923.100452	8	4	0	172797.153329	Off	37	Off	5					
4	11	1	25	688510.711403	8	4	0	172796.9188672	Off	37	Off	5					
5	2	1	25	1257391.83225	8	4	0	172800.1840826	Off	37	Off	5					
5	3	1	25	1402900.56483	8	4	0	172799.8400811	Off	37	Off	5					
5	4	1	25	663287.898474	8	4	0	172800.15257429998	Off	37	Off	5					
5	5	1	25	793904.552643	8	4	0	172799.4178314	Off	37	Off	5					
5	6	1	25	2129249.0782	8	4	0	172798.0748256	Off	37	Off	5					
5	7	1	25	2556714.20858	8	4	0	172797.20030599998	Off	37	Off	5					
5	8	1	25	1162023.48952	8	4	0	172797.7778336	Off	37	Off	5					
5	9	1	25	1180210.11067	8	4	0	172796.9818352	Off	37	Off	5					
5	10	1	25	1185164.10558	8	4	0	172797.1533262	Off	37	Off	5					
5	11	1	25	404821.776759	8	4	0	172796.7633419	Off	37	Off	5					
6	2	1	25	1384038.98516	8	4	0	172800.30609209999	Off	37	Off	5					
6	3	1	25	1203865.18556	8	4	0	172799.7620858	Off	37	Off	5					
6	4	1	25	1478385.57539	8	4	0	172800.1213192	Off	37	Off	5					
6	5	1	25	468737.912334	8	4	0	172799.3873247	Off	37	Off	5					
6	6	1	25	1792846.02654	8	4	0	172798.059334	Off	37	Off	5					
6	7	1	25	2146072.88502	8	4	0	172797.2316387	Off	37	Off	5					
6	8	1	25	471182.666545	8	4	0	172797.7158362	Off	37	Off	5					
6	9	1	25	1111868.76935	8	4	0	172796.99758529998	Off	37	Off	5					
6	10	1	25	499853.356748	8	4	0	172797.2155955	Off	37	Off	5					
6	11	1	25	505275.953426	8	4	0	172796.70033259998	Off	37	Off	5					
7	2	1	25	2548022.86375	8	4	0	172800.4626231	Off	37	Off	5					
7	3	1	25	2087387.31971	8	4	0	172800.18132429998	Off	37	Off	5					
7	4	1	25	1035486.68016	8	4	0	172800.15258589998	Off	37	Off	5					
7	5	1	25	963436.649566	8	4	0	172799.4030848	Off	37	Off	5					
7	6	1	25	2069494.47031	8	4	0	172799.3408267	Off	37	Off	5					
7	7	1	25	2535148.49574	8	4	0	172797.27805979998	Off	37	Off	5					
7	8	1	25	1955823.43076	8	4	0	172797.7475607	Off	37	Off	5					
7	9	1	25	1147036.83095	8	4	0	172797.1065894	Off	37	Off	5					
7	10	1	25	1121901.43303	8	4	0	172797.153577	Off	37	Off	5					
7	11	1	25	911373.129509	8	4	0	172796.7158057	Off	37	Off	5					
