Database Name	ODA
Database Location	http://localhost/ODA/OdaService.asmx
Evaluation Signature	4338fd89-4afd-41e6-b172-9189337d3477
Plate Name	251121_Scratch_48h_Gamme_prot
Measurement	Measurement 1
Evaluation	Evaluation2

[Data]
Row	Column	Plane	Timepoint	wound - Region Area [µm²] - Sum per Well	Number of Analyzed Fields	Global Image Binning	Height [µm]	Time [s]	Temperature	Target Temperature	CO2	Target CO2	Compound	Concentration	Cell Type	Cell Count	
7	3	1	16	2554052.86077	8	4	0	107998.2896219	Off	37	Off	5					
7	4	1	16	3228957.56801	8	4	0	107998.1031251	Off	37	Off	5					
7	5	1	16	2525082.09231	8	4	0	107998.1496263	Off	37	Off	5					
7	6	1	16	3081577.61336	8	4	0	107999.1336248	Off	37	Off	5					
7	7	1	16	314089.038653	8	4	0	107999.3833765	Off	37	Off	5					
7	8	1	16	2770239.64427	8	4	0	107999.4928717	Off	37	Off	5					
8	1	1	16	3981665.96126	8	4	0	107998.4464039	Off	37	Off	5					
8	2	1	16	2636010.37527	8	4	0	107998.5713731	Off	37	Off	5					
8	3	1	16	3141517.97427	8	4	0	107998.2898743	Off	37	Off	5					
8	4	1	16	3558178.92209	8	4	0	107998.3051328	Off	37	Off	5					
8	5	1	16	3384805.65864	8	4	0	107999.0708761	Off	37	Off	5					
8	6	1	16	3636842.31736	8	4	0	107999.1661031	Off	37	Off	5					
1	1	1	17	3655959.38511	8	4	0	115200.07298489999	Off	37	Off	5					
1	2	1	17	2576885.30528	8	4	0	115196.4356981	Off	37	Off	5					
1	3	1	17	2720492.56922	8	4	0	115196.3422099	Off	37	Off	5					
1	4	1	17	2991558.89192	8	4	0	115197.07547319999	Off	37	Off	5					
1	5	1	17	2911898.23394	8	4	0	115197.0919861	Off	37	Off	5					
1	6	1	17	2546394.28431	8	4	0	115197.4199234	Off	37	Off	5					
1	7	1	17	3006996.40413	8	4	0	115197.7792165	Off	37	Off	5					
1	8	1	17	3040602.43824	8	4	0	115197.81022839999	Off	37	Off	5					
1	9	1	17	2662238.67127	8	4	0	115197.7634419	Off	37	Off	5					
2	1	1	17	2719250.28937	8	4	0	115199.6539644	Off	37	Off	5					
2	2	1	17	1678668.25782	8	4	0	115196.43521849999	Off	37	Off	5					
2	3	1	17	2305545.30848	8	4	0	115196.29496819999	Off	37	Off	5					
2	4	1	17	1988603.46801	8	4	0	115196.9354736	Off	37	Off	5					
2	5	1	17	1630511.64486	8	4	0	115196.9979737	Off	37	Off	5					
2	6	1	17	896860.139713	8	4	0	115197.35721399999	Off	37	Off	5					
2	7	1	17	1968545.01864	8	4	0	115197.8729697	Off	37	Off	5					
2	8	1	17	1503746.0849	8	4	0	115197.8884635	Off	37	Off	5					
2	9	1	17	1974355.22024	8	4	0	115197.7479622	Off	37	Off	5					
3	1	1	17	2805378.82652	8	4	0	115199.20071759999	Off	37	Off	5					
3	2	1	17	1415392.33367	8	4	0	115196.5152179	Off	37	Off	5					
3	3	1	17	1237935.45134	8	4	0	115196.3262159	Off	37	Off	5					
3	4	1	17	1021351.76875	8	4	0	115196.8264595	Off	37	Off	5					
3	5	1	17	912034.007761	8	4	0	115196.9511981	Off	37	Off	5					
3	6	1	17	772613.527811	8	4	0	115197.35892869999	Off	37	Off	5					
3	7	1	17	1951174.59349	8	4	0	115197.77921349999	Off	37	Off	5					
3	8	1	17	672412.983291	8	4	0	115197.8572127	Off	37	Off	5					
3	9	1	17	1989768.37403	8	4	0	115197.59171549999	Off	37	Off	5					
4	1	1	17	3974230.9092	8	4	0	115198.98271459999	Off	37	Off	5					
4	2	1	17	1964855.43316	8	4	0	115196.59196929999	Off	37	Off	5					
4	3	1	17	1593820.68744	8	4	0	115196.23271319999	Off	37	Off	5					
4	4	1	17	1405598.8126	8	4	0	115196.6077215	Off	37	Off	5					
4	5	1	17	357051.574966	8	4	0	115196.85722179999	Off	37	Off	5					
4	6	1	17	495060.698918	8	4	0	115197.403952	Off	37	Off	5					
4	7	1	17	2011553.40611	8	4	0	115197.7637234	Off	37	Off	5					
4	8	1	17	1547455.1354	8	4	0	115197.9649902	Off	37	Off	5					
4	9	1	17	1358652.95682	8	4	0	115197.4824638	Off	37	Off	5					
5	1	1	17	3402575.84859	8	4	0	115198.82596769999	Off	37	Off	5					
5	2	1	17	1719980.1524	8	4	0	115197.0607169	Off	37	Off	5					
5	3	1	17	1539482.76506	8	4	0	115196.10746639999	Off	37	Off	5					
5	4	1	17	961487.34882	8	4	0	115196.66999109999	Off	37	Off	5					
5	5	1	17	544802.042571	8	4	0	115196.7794706	Off	37	Off	5					
5	6	1	17	795868.662694	8	4	0	115197.4666933	Off	37	Off	5					
5	7	1	17	230053.893502	8	4	0	115197.74794019999	Off	37	Off	5					
5	8	1	17	1079542.62136	8	4	0	115197.9667236	Off	37	Off	5					
6	1	1	17	3032254.66154	8	4	0	115198.8884653	Off	37	Off	5					
6	2	1	17	1670771.82847	8	4	0	115199.04448119999	Off	37	Off	5					
6	3	1	17	1809005.90968	8	4	0	115196.18572149999	Off	37	Off	5					
6	4	1	17	622132.888515	8	4	0	115196.703694	Off	37	Off	5					
6	5	1	17	321200.266899	8	4	0	115196.9194729	Off	37	Off	5					
6	6	1	17	330871.995825	8	4	0	115197.46670799999	Off	37	Off	5					
6	7	1	17	265589.974848	8	4	0	115197.8262157	Off	37	Off	5					
6	8	1	17	1464824.182	8	4	0	115197.9221941	Off	37	Off	5					
7	1	1	17	2824983.06284	8	4	0	115198.9507107	Off	37	Off	5					
7	2	1	17	2382292.98499	8	4	0	115199.02897419999	Off	37	Off	5					
7	3	1	17	2565941.20669	8	4	0	115196.9979798	Off	37	Off	5					
7	4	1	17	3125021.58685	8	4	0	115196.7324696	Off	37	Off	5					
7	5	1	17	2521328.02864	8	4	0	115196.90448269999	Off	37	Off	5					
7	6	1	17	3028182.50545	8	4	0	115197.0307189	Off	37	Off	5					
7	7	1	17	230548.226314	8	4	0	115197.8727308	Off	37	Off	5					
7	8	1	17	2733128.86217	8	4	0	115197.9352154	Off	37	Off	5					
8	1	1	17	4337952.39501	8	4	0	115199.3727388	Off	37	Off	5					
8	2	1	17	2708025.35242	8	4	0	115199.07721989999	Off	37	Off	5					
8	3	1	17	3192078.9074	8	4	0	115196.9667182	Off	37	Off	5					
8	4	1	17	3632838.93801	8	4	0	115196.95096979999	Off	37	Off	5					
8	5	1	17	3360859.89067	8	4	0	115196.95096799999	Off	37	Off	5					
8	6	1	17	3719769.87044	8	4	0	115196.8419668	Off	37	Off	5					
1	1	1	18	3887158.12475	8	4	0	122400.4080519	Off	37	Off	5					
1	2	1	18	2682563.6305	8	4	0	122396.3780598	Off	37	Off	5					
1	3	1	18	2843323.52658	8	4	0	122396.284554	Off	37	Off	5					
1	4	1	18	2958960.15046	8	4	0	122396.86180289999	Off	37	Off	5					
1	5	1	18	2912898.36235	8	4	0	122396.86232259999	Off	37	Off	5					
1	6	1	18	2534078.94948	8	4	0	122396.28454899999	Off	37	Off	5					
1	7	1	18	3030102.52275	8	4	0	122396.1123191	Off	37	Off	5					
1	8	1	18	3096060.84832	8	4	0	122396.2998085	Off	37	Off	5					
1	9	1	18	2727387.43731	8	4	0	122396.26856099999	Off	37	Off	5					
2	1	1	18	2774379.14425	8	4	0	122400.2833079	Off	37	Off	5					
2	2	1	18	1646558.11779	8	4	0	122396.2850396	Off	37	Off	5					
2	3	1	18	2261807.60101	8	4	0	122396.23730709999	Off	37	Off	5					
2	4	1	18	1926082.54653	8	4	0	122396.40905809999	Off	37	Off	5					
2	5	1	18	1524035.22291	8	4	0	122396.7995364	Off	37	Off	5					
2	6	1	18	848826.751746	8	4	0	122396.2998083	Off	37	Off	5					
2	7	1	18	1916082.69525	8	4	0	122396.2530541	Off	37	Off	5					
2	8	1	18	1399762.81973	8	4	0	122396.34681819999	Off	37	Off	5					
2	9	1	18	1958665.52665	8	4	0	122396.1748116	Off	37	Off	5					
3	1	1	18	2867587.38697	8	4	0	122399.8928034	Off	37	Off	5					
3	2	1	18	1325855.0494	8	4	0	122396.3325638	Off	37	Off	5					
3	3	1	18	1133688.54201	8	4	0	122396.22153299999	Off	37	Off	5					
3	4	1	18	836588.790745	8	4	0	122396.4733076	Off	37	Off	5					
3	5	1	18	790290.58259	8	4	0	122396.7843106	Off	37	Off	5					
3	6	1	18	615421.425065	8	4	0	122396.3625475	Off	37	Off	5					
3	7	1	18	1803403.47114	8	4	0	122396.1905645	Off	37	Off	5					
3	8	1	18	593183.612779	8	4	0	122396.40905809999	Off	37	Off	5					
3	9	1	18	1894330.61868	8	4	0	122396.0965607	Off	37	Off	5					
4	1	1	18	3928233.59928	8	4	0	122399.54905609999	Off	37	Off	5					
4	2	1	18	1713326.0029	8	4	0	122396.3310559	Off	37	Off	5					
4	3	1	18	1432732.669	8	4	0	122396.0500609	Off	37	Off	5					
4	4	1	18	1304068.58446	8	4	0	122396.5030534	Off	37	Off	5					
4	5	1	18	336839.810784	8	4	0	122396.67456259999	Off	37	Off	5					
4	6	1	18	431212.95952	8	4	0	122396.3777693	Off	37	Off	5					
4	7	1	18	1908871.16759	8	4	0	122396.20630549999	Off	37	Off	5					
4	8	1	18	1546771.66655	8	4	0	122396.47034619999	Off	37	Off	5					
4	9	1	18	1397690.92047	8	4	0	122395.9875589	Off	37	Off	5					
5	1	1	18	3468803.54973	8	4	0	122399.3928094	Off	37	Off	5					
5	2	1	18	1651492.84881	8	4	0	122396.7840508	Off	37	Off	5					
5	3	1	18	1454695.37433	8	4	0	122395.97181809999	Off	37	Off	5					
5	4	1	18	786462.010784	8	4	0	122396.5343074	Off	37	Off	5					
5	5	1	18	426357.035175	8	4	0	122396.7060672	Off	37	Off	5					
5	6	1	18	623267.704709	8	4	0	122396.4560675	Off	37	Off	5					
5	7	1	18	178994.329017	8	4	0	122396.14353619999	Off	37	Off	5					
5	8	1	18	1011430.72414	8	4	0	122396.2533153	Off	37	Off	5					
6	1	1	18	3100456.82822	8	4	0	122399.23655609999	Off	37	Off	5					
6	2	1	18	1724838.94244	8	4	0	122398.7368059	Off	37	Off	5					
6	3	1	18	1809981.67966	8	4	0	122396.0032849	Off	37	Off	5					
6	4	1	18	428446.128623	8	4	0	122396.0027898	Off	37	Off	5					
6	5	1	18	304844.298649	8	4	0	122396.768061	Off	37	Off	5					
6	6	1	18	282838.607857	8	4	0	122396.4248029	Off	37	Off	5					
6	7	1	18	203543.326304	8	4	0	122396.1905594	Off	37	Off	5					
6	8	1	18	1449081.47301	8	4	0	122396.2375392	Off	37	Off	5					
7	1	1	18	2899059.90932	8	4	0	122399.2368034	Off	37	Off	5					
7	2	1	18	2272147.03744	8	4	0	122398.87731499999	Off	37	Off	5					
7	3	1	18	2546871.42294	8	4	0	122396.37755209999	Off	37	Off	5					
7	4	1	18	3161424.54168	8	4	0	122396.03430839999	Off	37	Off	5					
7	5	1	18	2548817.23152	8	4	0	122396.849318	Off	37	Off	5					
7	6	1	18	3037374.23005	8	4	0	122396.53430859999	Off	37	Off	5					
7	7	1	18	187114.282769	8	4	0	122396.237316	Off	37	Off	5					
7	8	1	18	2834227.80284	8	4	0	122396.28405809999	Off	37	Off	5					
8	1	1	18	4567617.9865	8	4	0	122399.31482839999	Off	37	Off	5					
8	2	1	18	2726086.41066	8	4	0	122398.8943075	Off	37	Off	5					
8	3	1	18	3191845.35306	8	4	0	122396.3465701	Off	37	Off	5					
8	4	1	18	3585981.91885	8	4	0	122396.26830499999	Off	37	Off	5					
8	5	1	18	3400896.54988	8	4	0	122396.8463088	Off	37	Off	5					
8	6	1	18	3725382.33891	8	4	0	122396.5185675	Off	37	Off	5					
1	1	1	19	4129312.42577	8	4	0	129600.7879119	Off	37	Off	5					
1	2	1	19	2643446.86017	8	4	0	129596.960654	Off	37	Off	5					
1	3	1	19	2843655.94748	8	4	0	129596.8358684	Off	37	Off	5					
1	4	1	19	3032942.42893	8	4	0	129596.3976551	Off	37	Off	5					
1	5	1	19	2929910.57532	8	4	0	129596.4296428	Off	37	Off	5					
1	6	1	19	2621303.61591	8	4	0	129595.7891323	Off	37	Off	5					
1	7	1	19	3064161.33705	8	4	0	129595.6016558	Off	37	Off	5					
1	8	1	19	3077462.47181	8	4	0	129596.52315889999	Off	37	Off	5					
1	9	1	19	2782600.83026	8	4	0	129596.47966649999	Off	37	Off	5					
2	1	1	19	2784317.38304	8	4	0	129600.3193948	Off	37	Off	5					
2	2	1	19	1600034.95238	8	4	0	129597.02266209999	Off	37	Off	5					
2	3	1	19	2148787.3589	8	4	0	129596.80440129999	Off	37	Off	5					
2	4	1	19	1917478.28991	8	4	0	129596.3668962	Off	37	Off	5					
2	5	1	19	1568813.17856	8	4	0	129596.41640009999	Off	37	Off	5					
2	6	1	19	749397.079843	8	4	0	129595.88262779999	Off	37	Off	5					
2	7	1	19	1801055.03207	8	4	0	129595.7583988	Off	37	Off	5					
2	8	1	19	1375249.64366	8	4	0	129596.585901	Off	37	Off	5					
2	9	1	19	2029253.38647	8	4	0	129596.41390039999	Off	37	Off	5					
3	1	1	19	2883702.63663	8	4	0	129600.10064769999	Off	37	Off	5					
3	2	1	19	1214607.24117	8	4	0	129597.1324047	Off	37	Off	5					
3	3	1	19	1059785.07023	8	4	0	129596.897898	Off	37	Off	5					
3	4	1	19	756984.013867	8	4	0	129596.4766497	Off	37	Off	5					
3	5	1	19	681302.37681	8	4	0	129596.42965519999	Off	37	Off	5					
3	6	1	19	516612.176662	8	4	0	129595.9924016	Off	37	Off	5					
3	7	1	19	1653066.11672	8	4	0	129595.67965749999	Off	37	Off	5					
3	8	1	19	631443.539561	8	4	0	129596.1481257	Off	37	Off	5					
3	9	1	19	1913708.4649	8	4	0	129596.2266485	Off	37	Off	5					
4	1	1	19	3905497.15564	8	4	0	129599.8193953	Off	37	Off	5					
4	2	1	19	1602740.17078	8	4	0	129597.16390789999	Off	37	Off	5					
4	3	1	19	1195147.72257	8	4	0	129596.7419018	Off	37	Off	5					
4	4	1	19	1125890.97922	8	4	0	129596.4451425	Off	37	Off	5					
4	5	1	19	348338.42184	8	4	0	129596.3824052	Off	37	Off	5					
4	6	1	19	397381.968162	8	4	0	129596.0548784	Off	37	Off	5					
4	7	1	19	1826788.99526	8	4	0	129595.7268946	Off	37	Off	5					
4	8	1	19	1408814.12515	8	4	0	129596.19368	Off	37	Off	5					
4	9	1	19	1382691.85996	8	4	0	129596.1954015	Off	37	Off	5					
5	1	1	19	3451645.18619	8	4	0	129599.72564589999	Off	37	Off	5					
5	2	1	19	1498421.61902	8	4	0	129597.58561479999	Off	37	Off	5					
5	3	1	19	1370704.64749	8	4	0	129596.7419018	Off	37	Off	5					
5	4	1	19	676076.777493	8	4	0	129596.5076779	Off	37	Off	5					
5	5	1	19	354886.540535	8	4	0	129596.3826559	Off	37	Off	5					
5	6	1	19	510571.286417	8	4	0	129596.148403	Off	37	Off	5					
5	7	1	19	163486.607215	8	4	0	129595.63265479999	Off	37	Off	5					
5	8	1	19	1010788.80791	8	4	0	129596.1176761	Off	37	Off	5					
6	1	1	19	3139188.16224	8	4	0	129599.7723974	Off	37	Off	5					
6	2	1	19	1600542.18083	8	4	0	129599.5221549	Off	37	Off	5					
6	3	1	19	1663164.83457	8	4	0	129596.71065	Off	37	Off	5					
6	4	1	19	375750.250889	8	4	0	129596.49464979999	Off	37	Off	5					
6	5	1	19	333618.766839	8	4	0	129596.3979041	Off	37	Off	5					
6	6	1	19	297516.710245	8	4	0	129596.10141009999	Off	37	Off	5					
6	7	1	19	177491.2707	8	4	0	129595.60166029999	Off	37	Off	5					
6	8	1	19	1516061.41973	8	4	0	129595.6336187	Off	37	Off	5					
7	1	1	19	2849490.50751	8	4	0	129599.78814749999	Off	37	Off	5					
7	2	1	19	2271284.46251	8	4	0	129599.5849109	Off	37	Off	5					
7	3	1	19	2541127.13238	8	4	0	129596.7103986	Off	37	Off	5					
7	4	1	19	3065503.91631	8	4	0	129596.4296563	Off	37	Off	5					
7	5	1	19	2503593.65991	8	4	0	129596.4764052	Off	37	Off	5					
7	6	1	19	2933120.15647	8	4	0	129596.14890259999	Off	37	Off	5					
7	7	1	19	158811.22181	8	4	0	129595.6329076	Off	37	Off	5					
7	8	1	19	2883580.84449	8	4	0	129595.6328997	Off	37	Off	5					
8	1	1	19	4583627.20536	8	4	0	129600.11617329999	Off	37	Off	5					
8	2	1	19	2820324.87162	8	4	0	129599.7106561	Off	37	Off	5					
8	3	1	19	3144846.48187	8	4	0	129596.6481576	Off	37	Off	5					
8	4	1	19	3666042.34162	8	4	0	129596.6636536	Off	37	Off	5					
8	5	1	19	3396894.60338	8	4	0	129596.4464133	Off	37	Off	5					
8	6	1	19	3753583.66761	8	4	0	129596.1639111	Off	37	Off	5					
1	1	1	20	4442232.25986	8	4	0	136800.0900033	Off	37	Off	5					
1	2	1	20	2737427.40836	8	4	0	136796.1844877	Off	37	Off	5					
1	3	1	20	2845984.32667	8	4	0	136796.1534938	Off	37	Off	5					
1	4	1	20	3031700.14908	8	4	0	136795.9495056	Off	37	Off	5					
1	5	1	20	2931354.88684	8	4	0	136796.280509	Off	37	Off	5					
1	6	1	20	2600931.37267	8	4	0	136795.4972244	Off	37	Off	5					
1	7	1	20	3086288.81999	8	4	0	136795.3250023	Off	37	Off	5					
1	8	1	20	2971526.23382	8	4	0	136798.0744926	Off	37	Off	5					
1	9	1	20	2800499.97659	8	4	0	136798.4337192	Off	37	Off	5					
2	1	1	20	2818056.67208	8	4	0	136800.73023359998	Off	37	Off	5					
2	2	1	20	1584686.27679	8	4	0	136796.2619928	Off	37	Off	5					
2	3	1	20	2125437.656	8	4	0	136796.1687381	Off	37	Off	5					
2	4	1	20	1837784.67641	8	4	0	136795.8562409	Off	37	Off	5					
2	5	1	20	1460231.90182	8	4	0	136796.1999941	Off	37	Off	5					
2	6	1	20	746478.36698	8	4	0	136795.6529924	Off	37	Off	5					
2	7	1	20	1740180.45379	8	4	0	136795.4499928	Off	37	Off	5					
2	8	1	20	1375885.8285	8	4	0	136798.0277417	Off	37	Off	5					
2	9	1	20	1995825.02561	8	4	0	136798.417995	Off	37	Off	5					
3	1	1	20	2864217.32676	8	4	0	136800.2927366	Off	37	Off	5					
3	2	1	20	1199578.09085	8	4	0	136796.3574946	Off	37	Off	5					
3	3	1	20	1018226.72567	8	4	0	136796.1842431	Off	37	Off	5					
3	4	1	20	704200.73236	8	4	0	136795.8109948	Off	37	Off	5					
3	5	1	20	607195.440508	8	4	0	136796.2154943	Off	37	Off	5					
3	6	1	20	405921.746591	8	4	0	136795.7784821	Off	37	Off	5					
3	7	1	20	1392595.71038	8	4	0	136795.4815018	Off	37	Off	5					
3	8	1	20	579938.359122	8	4	0	136797.5757372	Off	37	Off	5					
3	9	1	20	1924062.22983	8	4	0	136798.23073809998	Off	37	Off	5					
4	1	1	20	3964904.49682	8	4	0	136799.7929939	Off	37	Off	5					
4	2	1	20	1544835.88792	8	4	0	136796.35623829998	Off	37	Off	5					
4	3	1	20	1144169.83047	8	4	0	136796.0594902	Off	37	Off	5					
4	4	1	20	1014008.41901	8	4	0	136795.5752159	Off	37	Off	5					
4	5	1	20	336994.558447	8	4	0	136796.18424529998	Off	37	Off	5					
4	6	1	20	373232.735671	8	4	0	136795.7782254	Off	37	Off	5					
4	7	1	20	1700069.28645	8	4	0	136795.9659926	Off	37	Off	5					
4	8	1	20	1308188.02456	8	4	0	136797.5732728	Off	37	Off	5					
4	9	1	20	1431622.21123	8	4	0	136798.1682329	Off	37	Off	5					
5	1	1	20	3427101.9203	8	4	0	136799.4962499	Off	37	Off	5					
5	2	1	20	1439760.79202	8	4	0	136796.8404854	Off	37	Off	5					
5	3	1	20	1384667.75836	8	4	0	136795.9812519	Off	37	Off	5					
5	4	1	20	525480.07745	8	4	0	136795.6220131	Off	37	Off	5					
5	5	1	20	368948.517969	8	4	0	136796.16874959998	Off	37	Off	5					
5	6	1	20	449948.88951	8	4	0	136795.871994	Off	37	Off	5					
5	7	1	20	140300.249071	8	4	0	136796.48099739998	Off	37	Off	5					
5	8	1	20	978648.578056	8	4	0	136797.5749937	Off	37	Off	5					
6	1	1	20	3181490.15529	8	4	0	136799.2614894	Off	37	Off	5					
6	2	1	20	1589543.63398	8	4	0	136798.7304865	Off	37	Off	5					
6	3	1	20	1635307.38956	8	4	0	136796.0124868	Off	37	Off	5					
6	4	1	20	331069.728949	8	4	0	136795.5747616	Off	37	Off	5					
6	5	1	20	288151.610947	8	4	0	136796.15249449998	Off	37	Off	5					
6	6	1	20	285720.066653	8	4	0	136795.8562304	Off	37	Off	5					
6	7	1	20	146495.886978	8	4	0	136796.9354692	Off	37	Off	5					
6	8	1	20	1475377.11289	8	4	0	136797.5904653	Off	37	Off	5					
7	1	1	20	2953516.75814	8	4	0	136799.1704905	Off	37	Off	5					
7	2	1	20	2189773.99682	8	4	0	136798.8242423	Off	37	Off	5					
7	3	1	20	2479190.81319	8	4	0	136795.9809884	Off	37	Off	5					
7	4	1	20	3178429.5904	8	4	0	136795.637495	Off	37	Off	5					
7	5	1	20	2396409.41068	8	4	0	136796.1374978	Off	37	Off	5					
7	6	1	20	2929331.70443	8	4	0	136795.8562445	Off	37	Off	5					
7	7	1	20	110739.146927	8	4	0	136797.6214946	Off	37	Off	5					
7	8	1	20	2801706.43522	8	4	0	136797.6369895	Off	37	Off	5					
8	1	1	20	4660558.28651	8	4	0	136799.2930242	Off	37	Off	5					
8	2	1	20	2809428.05703	8	4	0	136798.8869851	Off	37	Off	5					
8	3	1	20	3219331.69024	8	4	0	136795.9187451	Off	37	Off	5					
8	4	1	20	3571110.38188	8	4	0	136795.871469	Off	37	Off	5					
8	5	1	20	3441060.73262	8	4	0	136796.1059943	Off	37	Off	5					
8	6	1	20	3762407.15009	8	4	0	136795.8265003	Off	37	Off	5					
1	1	1	21	4844047.46199	8	4	0	144000.06060199998	Off	37	Off	5					
1	2	1	21	2680140.68329	8	4	0	143997.3450898	Off	37	Off	5					
1	3	1	21	2895807.3427	8	4	0	143997.8763216	Off	37	Off	5					
1	4	1	21	3104239.54887	8	4	0	143997.3443354	Off	37	Off	5					
1	5	1	21	2931235.96039	8	4	0	143997.43885489999	Off	37	Off	5					
1	6	1	21	2551731.64583	8	4	0	143996.7518218	Off	37	Off	5					
1	7	1	21	3015124.95497	8	4	0	143996.5325909	Off	37	Off	5					
1	8	1	21	3125361.172	8	4	0	143996.40758499998	Off	37	Off	5					
1	9	1	21	2812353.93413	8	4	0	143996.3295608	Off	37	Off	5					
2	1	1	21	2857286.63745	8	4	0	143999.6258318	Off	37	Off	5					
2	2	1	21	1556625.36727	8	4	0	143996.7665852	Off	37	Off	5					
2	3	1	21	2049389.20967	8	4	0	143997.8915598	Off	37	Off	5					
2	4	1	21	1817155.95325	8	4	0	143997.17309159998	Off	37	Off	5					
2	5	1	21	1374124.85741	8	4	0	143997.3450903	Off	37	Off	5					
2	6	1	21	737795.303678	8	4	0	143996.9075838	Off	37	Off	5					
2	7	1	21	1683733.37808	8	4	0	143996.626076	Off	37	Off	5					
2	8	1	21	1242881.64516	8	4	0	143996.4703256	Off	37	Off	5					
2	9	1	21	2006085.65536	8	4	0	143996.3608338	Off	37	Off	5					
3	1	1	21	2911150.2869	8	4	0	143999.2195642	Off	37	Off	5					
3	2	1	21	1134336.18964	8	4	0	143996.2670839	Off	37	Off	5					
3	3	1	21	907451.757524	8	4	0	143997.9225897	Off	37	Off	5					
3	4	1	21	637111.889136	8	4	0	143997.1748325	Off	37	Off	5					
3	5	1	21	526901.46339	8	4	0	143997.29834779998	Off	37	Off	5					
3	6	1	21	351857.49832	8	4	0	143996.7827974	Off	37	Off	5					
3	7	1	21	1233808.847	8	4	0	143996.5333435	Off	37	Off	5					
3	8	1	21	544951.058839	8	4	0	143996.4873323	Off	37	Off	5					
3	9	1	21	1857959.18653	8	4	0	143996.2360803	Off	37	Off	5					
4	1	1	21	3907901.47581	8	4	0	143998.7040863	Off	37	Off	5					
4	2	1	21	1384315.27757	8	4	0	143996.03284179998	Off	37	Off	5					
4	3	1	21	1035451.00025	8	4	0	143997.7668337	Off	37	Off	5					
4	4	1	21	921657.01983	8	4	0	143997.0950798	Off	37	Off	5					
4	5	1	21	308310.359726	8	4	0	143997.18858669998	Off	37	Off	5					
4	6	1	21	422042.72765	8	4	0	143996.8298245	Off	37	Off	5					
4	7	1	21	1615479.62884	8	4	0	143996.53282999998	Off	37	Off	5					
4	8	1	21	1217941.48017	8	4	0	143996.5468674	Off	37	Off	5					
4	9	1	21	1436294.73094	8	4	0	143996.1265793	Off	37	Off	5					
5	1	1	21	3453211.28985	8	4	0	143998.4073417	Off	37	Off	5					
5	2	1	21	1441474.4791	8	4	0	143996.31405679998	Off	37	Off	5					
5	3	1	21	1253169.49904	8	4	0	143997.6885778	Off	37	Off	5					
5	4	1	21	534188.932029	8	4	0	143997.2046063	Off	37	Off	5					
5	5	1	21	404891.528355	8	4	0	143997.1263441	Off	37	Off	5					
5	6	1	21	362818.791103	8	4	0	143996.89209379998	Off	37	Off	5					
5	7	1	21	122091.607413	8	4	0	143996.4700886	Off	37	Off	5					
5	8	1	21	955667.11728	8	4	0	143996.53305919998	Off	37	Off	5					
6	1	1	21	3222852.19957	8	4	0	143998.6570955	Off	37	Off	5					
6	2	1	21	1525152.84492	8	4	0	143998.14158189998	Off	37	Off	5					
6	3	1	21	1568185.59082	8	4	0	143997.6885819	Off	37	Off	5					
6	4	1	21	328077.940801	8	4	0	143997.189091	Off	37	Off	5					
6	5	1	21	267626.052893	8	4	0	143997.2350863	Off	37	Off	5					
6	6	1	21	275148.508725	8	4	0	143996.8293254	Off	37	Off	5					
6	7	1	21	124987.394696	8	4	0	143996.4703399	Off	37	Off	5					
6	8	1	21	1462879.80627	8	4	0	143996.58256749998	Off	37	Off	5					
7	1	1	21	2995519.2858	8	4	0	143998.6728299	Off	37	Off	5					
7	2	1	21	2170939.20026	8	4	0	143998.2043486	Off	37	Off	5					
7	3	1	21	2358530.62166	8	4	0	143997.6415764	Off	37	Off	5					
7	4	1	21	3078964.09728	8	4	0	143997.2665813	Off	37	Off	5					
7	5	1	21	2462171.43598	8	4	0	143997.2825907	Off	37	Off	5					
7	6	1	21	2900479.86241	8	4	0	143996.9075836	Off	37	Off	5					
7	7	1	21	114137.864114	8	4	0	143996.50133889998	Off	37	Off	5					
7	8	1	21	2900431.14555	8	4	0	143996.6108084	Off	37	Off	5					
8	1	1	21	4670691.39273	8	4	0	143998.766618	Off	37	Off	5					
8	2	1	21	2911859.54702	8	4	0	143998.2820953	Off	37	Off	5					
8	3	1	21	3232939.45463	8	4	0	143997.5635857	Off	37	Off	5					
8	4	1	21	3625064.3008	8	4	0	143997.579085	Off	37	Off	5					
8	5	1	21	3430163.91803	8	4	0	143997.2198343	Off	37	Off	5					
8	6	1	21	3833006.4727	8	4	0	143996.8933388	Off	37	Off	5					
1	1	1	22	5311641.88361	8	4	0	151200.06544109999	Off	37	Off	5					
1	2	1	22	2802452.94941	8	4	0	151195.0066765	Off	37	Off	5					
1	3	1	22	2902640.59829	8	4	0	151194.9444188	Off	37	Off	5					
1	4	1	22	3112227.68054	8	4	0	151194.1779327	Off	37	Off	5					
1	5	1	22	3058107.55117	8	4	0	151194.1161711	Off	37	Off	5					
1	6	1	22	2645498.69956	8	4	0	151193.2416684	Off	37	Off	5					
1	7	1	22	3035511.5267	8	4	0	151193.0381876	Off	37	Off	5					
1	8	1	22	3068776.54281	8	4	0	151194.77218179998	Off	37	Off	5					
1	9	1	22	2898697.39859	8	4	0	151194.7096836	Off	37	Off	5					
2	1	1	22	2979915.56314	8	4	0	151199.6459372	Off	37	Off	5					
2	2	1	22	1455661.11437	8	4	0	151195.0371813	Off	37	Off	5					
